"","block","start_meter","end_meter","formation_start","release_end","line","mean_occupation","release_end_assumed","buffer_to_next_train","following_train"
"1315","87_88_1",14170,14395,5537.83457830173,5576.8049721173,"s2_s_3",39.5616873157372,FALSE,749.324904253077,"ic3_s_2"
"438","87_88_1",14170,14395,6326.12987637038,6367.75599804757,"ic3_s_2",39.5616873157372,FALSE,353.490026174248,"s25_s_2"
"1141","87_88_1",14170,14395,6721.24602422182,6764.12559983931,"s25_s_2",39.5616873157372,FALSE,201.87440016069,"s8_s_4"
"1525","87_88_1",14170,14395,6966,7001.07361877716,"s8_s_4",39.5616873157372,FALSE,336.760959524566,"s2_s_4"
"1373","87_88_1",14170,14395,7337.83457830173,7376.8049721173,"s2_s_4",39.5616873157372,FALSE,NA,NA
"151","88_89_1",14395,15485,941.293076372949,1011.48056947859,"ice_s_1",72.5088873157621,FALSE,331.843972154066,"re_s_1"
"773","88_89_1",14395,15485,1343.32454163266,1415.41534236379,"re_s_1",72.5088873157621,FALSE,150.584657636211,"s8_s_1"
"1436","88_89_1",14395,15485,1566,1644.79819020569,"s8_s_1",72.5088873157621,FALSE,307.940388096423,"s2_s_1"
"1200","88_89_1",14395,15485,1952.73857830211,2019.78211497462,"s2_s_1",72.5088873157621,FALSE,721.510961396643,"ic3_s_1"
"295","88_89_1",14395,15485,2741.29307637126,2811.48056947664,"ic3_s_1",72.5088873157621,FALSE,131.595629818415,"rjx_s"
"27","88_89_1",14395,15485,2943.07619929505,3015.87854253294,"rjx_s",72.5088873157621,FALSE,122.21548169328,"s25_s_1"
"1071","88_89_1",14395,15485,3138.09402422622,3212.70845698608,"s25_s_1",72.5088873157621,FALSE,153.291543013918,"s8_s_2"
"1466","88_89_1",14395,15485,3366,3444.79819020542,"s8_s_2",72.5088873157621,FALSE,307.940388096687,"s2_s_2"
"1258","88_89_1",14395,15485,3752.73857830211,3819.78211497432,"s2_s_2",72.5088873157621,FALSE,1123.54242665807,"re_s_2"
"915","88_89_1",14395,15485,4943.32454163239,5015.41534236382,"re_s_2",72.5088873157621,FALSE,150.584657636185,"s8_s_3"
"1496","88_89_1",14395,15485,5166,5244.79819020595,"s8_s_3",72.5088873157621,FALSE,307.940388095806,"s2_s_3"
"1316","88_89_1",14395,15485,5552.73857830175,5619.78211497513,"s2_s_3",72.5088873157621,FALSE,721.510961395275,"ic3_s_2"
"439","88_89_1",14395,15485,6341.29307637041,6411.48056947635,"ic3_s_2",72.5088873157621,FALSE,326.613454745491,"s25_s_2"
"1142","88_89_1",14395,15485,6738.09402422184,6812.70845698229,"s25_s_2",72.5088873157621,FALSE,153.291543017707,"s8_s_4"
"1526","88_89_1",14395,15485,6966,7044.79819020595,"s8_s_4",72.5088873157621,FALSE,307.940388095806,"s2_s_4"
"1374","88_89_1",14395,15485,7352.73857830175,7419.78211497513,"s2_s_4",72.5088873157621,FALSE,NA,NA
"152","89_90_1",15485,15985,950.757210771512,1031.53771233572,"ice_s_1",81.0656718827809,FALSE,321.777630028,"re_s_1"
"774","89_90_1",15485,15985,1353.31534236372,1436.84391379239,"re_s_1",81.0656718827809,FALSE,149.025411625844,"s8_s_1"
"1437","89_90_1",15485,15985,1585.86932541823,1665.43219553636,"s8_s_1",81.0656718827809,FALSE,296.497919438323,"s2_s_1"
"1201","89_90_1",15485,15985,1961.93011497468,2040.06340226544,"s2_s_1",81.0656718827809,FALSE,710.693808504407,"ic3_s_1"
"296","89_90_1",15485,15985,2750.75721076984,2831.53771233365,"ic3_s_1",81.0656718827809,FALSE,121.407071547962,"rjx_s"
"28","89_90_1",15485,15985,2952.94478388161,3036.79282824701,"rjx_s",81.0656718827809,FALSE,111.691628739491,"s25_s_1"
"1072","89_90_1",15485,15985,3148.4844569865,3234.99417127163,"s25_s_1",81.0656718827809,FALSE,150.875154146605,"s8_s_2"
"1467","89_90_1",15485,15985,3385.86932541823,3465.43219553602,"s8_s_2",81.0656718827809,FALSE,296.497919438653,"s2_s_2"
"1259","89_90_1",15485,15985,3761.93011497467,3840.06340226506,"s2_s_2",81.0656718827809,FALSE,1113.2519400984,"re_s_2"
"916","89_90_1",15485,15985,4953.31534236346,5036.84391379253,"re_s_2",81.0656718827809,FALSE,149.025411625689,"s8_s_3"
"1497","89_90_1",15485,15985,5185.86932541822,5265.4321955367,"s8_s_3",81.0656718827809,FALSE,296.497919437652,"s2_s_3"
"1317","89_90_1",15485,15985,5561.93011497435,5640.06340226619,"s2_s_3",81.0656718827809,FALSE,710.6938085028,"ic3_s_2"
"440","89_90_1",15485,15985,6350.75721076899,6431.53771233359,"ic3_s_2",81.0656718827809,FALSE,316.946744648556,"s25_s_2"
"1143","89_90_1",15485,15985,6748.48445698215,6834.99417126806,"s25_s_2",81.0656718827809,FALSE,150.875154150154,"s8_s_4"
"1527","89_90_1",15485,15985,6985.86932541822,7065.4321955367,"s8_s_4",81.0656718827809,FALSE,296.497919437652,"s2_s_4"
"1375","89_90_1",15485,15985,7361.93011497435,7440.06340226619,"s2_s_4",81.0656718827809,FALSE,NA,NA
"153","90_91_1",15985,16600,994.497826621454,1056.20799804998,"ice_s_1",105.872146472761,FALSE,343.821630028084,"re_s_1"
"775","90_91_1",15985,16600,1400.02962807807,1463.20105664957,"re_s_1",105.872146472761,FALSE,166.620104984698,"s8_s_1"
"1438","90_91_1",15985,16600,1629.82116163427,1788.98100676584,"s8_s_1",105.872146472761,FALSE,215.92625106593,"s2_s_1"
"1202","90_91_1",15985,16600,2004.90725783177,2142.707827163,"s2_s_1",105.872146472761,FALSE,651.78999945655,"ic3_s_1"
"297","90_91_1",15985,16600,2794.49782661955,2856.20799804778,"ic3_s_1",105.872146472761,FALSE,142.346658770963,"rjx_s"
"29","90_91_1",15985,16600,2998.55465681874,3062.51739967532,"rjx_s",105.872146472761,FALSE,134.549914453672,"s25_s_1"
"1073","90_91_1",15985,16600,3197.06731412899,3262.40559984285,"s25_s_1",105.872146472761,FALSE,167.415561791188,"s8_s_2"
"1468","90_91_1",15985,16600,3429.82116163403,3588.98100676584,"s8_s_2",105.872146472761,FALSE,215.926251065669,"s2_s_2"
"1260","90_91_1",15985,16600,3804.90725783151,3942.707827163,"s2_s_2",105.872146472761,FALSE,1057.32180091506,"re_s_2"
"917","90_91_1",15985,16600,5000.02962807806,5063.20105664985,"re_s_2",105.872146472761,FALSE,166.62010498464,"s8_s_3"
"1498","90_91_1",15985,16600,5229.82116163449,5388.98100676583,"s8_s_3",105.872146472761,FALSE,215.92625106635,"s2_s_3"
"1318","90_91_1",15985,16600,5604.90725783218,5742.707827163,"s2_s_3",105.872146472761,FALSE,651.789999456169,"ic3_s_2"
"441","90_91_1",15985,16600,6394.49782661917,6456.207998048,"ic3_s_2",105.872146472761,FALSE,340.859316077133,"s25_s_2"
"1144","90_91_1",15985,16600,6797.06731412513,6862.40559983956,"s25_s_2",105.872146472761,FALSE,167.415561794924,"s8_s_4"
"1528","90_91_1",15985,16600,7029.82116163449,7188.98100676583,"s8_s_4",105.872146472761,FALSE,215.92625106635,"s2_s_4"
"1376","90_91_1",15985,16600,7404.90725783218,7542.707827163,"s2_s_4",105.872146472761,FALSE,NA,NA
"154","91_92_1",16600,17110,1014.55496947858,1076.66628376425,"ice_s_1",54.9354979530048,FALSE,344.791915742415,"re_s_1"
"776","91_92_1",16600,17110,1421.45819950667,1485.05819950674,"re_s_1",54.9354979530048,FALSE,278.941800493259,"s8_s_1"
"1439","91_92_1",16600,17110,1764,1810.50619020572,"s8_s_1",54.9354979530048,FALSE,307.493809794283,"s2_s_1"
"1203","91_92_1",16600,17110,2118,2163.86505874912,"s2_s_1",54.9354979530048,FALSE,650.689910727443,"ic3_s_1"
"298","91_92_1",16600,17110,2814.55496947656,2876.66628376193,"ic3_s_1",54.9354979530048,FALSE,142.80265877088,"rjx_s"
"30","91_92_1",16600,17110,3019.46894253281,3083.84997110367,"rjx_s",54.9354979530048,FALSE,135.503057310864,"s25_s_1"
"1074","91_92_1",16600,17110,3219.35302841453,3285.1370284141,"s25_s_1",54.9354979530048,FALSE,278.862971585898,"s8_s_2"
"1469","91_92_1",16600,17110,3564,3610.50619020563,"s8_s_2",54.9354979530048,FALSE,307.493809794366,"s2_s_2"
"1261","91_92_1",16600,17110,3918,3963.86505874912,"s2_s_2",54.9354979530048,FALSE,1057.59314075765,"re_s_2"
"918","91_92_1",16600,17110,5021.45819950677,5085.05819950714,"re_s_2",54.9354979530048,FALSE,278.941800492863,"s8_s_3"
"1499","91_92_1",16600,17110,5364,5410.50619020579,"s8_s_3",54.9354979530048,FALSE,307.493809794211,"s2_s_3"
"1319","91_92_1",16600,17110,5718,5763.86505874944,"s2_s_3",54.9354979530048,FALSE,650.689910726968,"ic3_s_2"
"442","91_92_1",16600,17110,6414.55496947641,6476.66628376238,"ic3_s_2",54.9354979530048,FALSE,342.68674464852,"s25_s_2"
"1145","91_92_1",16600,17110,6819.3530284109,6885.13702841105,"s25_s_2",54.9354979530048,FALSE,278.862971588948,"s8_s_4"
"1529","91_92_1",16600,17110,7164,7210.50619020579,"s8_s_4",54.9354979530048,FALSE,307.493809794211,"s2_s_4"
"1377","91_92_1",16600,17110,7518,7563.86505874944,"s2_s_4",54.9354979530048,FALSE,NA,NA
"155","92_93_1",17110,18340,1039.22525519285,1126.45381323956,"ice_s_1",92.8852402029506,FALSE,321.361529124282,"re_s_1"
"777","92_93_1",17110,18340,1447.81534236385,1538.12675132678,"re_s_1",92.8852402029506,FALSE,225.873248673217,"s8_s_1"
"1440","92_93_1",17110,18340,1764,1860.85086400638,"s8_s_1",92.8852402029506,FALSE,257.149135993622,"s2_s_1"
"1204","92_93_1",17110,18340,2118,2212.68812642321,"s2_s_1",92.8852402029506,FALSE,626.53712876748,"ic3_s_1"
"299","92_93_1",17110,18340,2839.22525519069,2926.45381323702,"ic3_s_1",92.8852402029506,FALSE,118.739700724094,"rjx_s"
"31","92_93_1",17110,18340,3045.19351396112,3135.76517277839,"rjx_s",92.8852402029506,FALSE,110.999284207362,"s25_s_1"
"1075","92_93_1",17110,18340,3246.76445698575,3340.32832230653,"s25_s_1",92.8852402029506,FALSE,223.671677693469,"s8_s_2"
"1470","92_93_1",17110,18340,3564,3660.85086400606,"s8_s_2",92.8852402029506,FALSE,257.149135993937,"s2_s_2"
"1262","92_93_1",17110,18340,3918,4012.68812642321,"s2_s_2",92.8852402029506,FALSE,1035.12721594088,"re_s_2"
"919","92_93_1",17110,18340,5047.81534236409,5138.12675132742,"re_s_2",92.8852402029506,FALSE,225.873248672578,"s8_s_3"
"1500","92_93_1",17110,18340,5364,5460.85086400669,"s8_s_3",92.8852402029506,FALSE,257.149135993311,"s2_s_3"
"1320","92_93_1",17110,18340,5718,5812.68812642447,"s2_s_3",92.8852402029506,FALSE,626.537128766344,"ic3_s_2"
"443","92_93_1",17110,18340,6439.22525519082,6526.45381323792,"ic3_s_2",92.8852402029506,FALSE,320.310643744486,"s25_s_2"
"1146","92_93_1",17110,18340,6846.7644569824,6940.32832230396,"s25_s_2",92.8852402029506,FALSE,223.671677696041,"s8_s_4"
"1530","92_93_1",17110,18340,7164,7260.85086400669,"s8_s_4",92.8852402029506,FALSE,257.149135993311,"s2_s_4"
"1378","92_93_1",17110,18340,7518,7612.68812642447,"s2_s_4",92.8852402029506,FALSE,NA,NA
"156","93_94_1",18340,19440,1059.68354090712,1172.7857870287,"ice_s_1",136.759358854659,FALSE,296.886698192322,"re_s_1"
"778","93_94_1",18340,19440,1469.67248522102,1587.62668144851,"re_s_1",136.759358854659,FALSE,207.902480185788,"s8_s_1"
"1441","93_94_1",18340,19440,1795.52916163429,1998.98100676584,"s8_s_1",136.759358854659,FALSE,150.009194840467,"s2_s_1"
"1205","93_94_1",18340,19440,2148.9902016063,2258.22806213519,"s2_s_1",136.759358854659,FALSE,601.455478769649,"ic3_s_1"
"300","93_94_1",18340,19440,2859.68354090484,2972.78578702616,"ic3_s_1",136.759358854659,FALSE,93.7402983633137,"rjx_s"
"32","93_94_1",18340,19440,3066.52608538947,3184.0771454474,"rjx_s",136.759358854659,FALSE,85.4187401096074,"s25_s_1"
"1076","93_94_1",18340,19440,3269.49588555701,3391.80824963312,"s25_s_1",136.759358854659,FALSE,203.720912001123,"s8_s_2"
"1471","93_94_1",18340,19440,3595.52916163424,3798.98100676584,"s8_s_2",136.759358854659,FALSE,150.009194840467,"s2_s_2"
"1263","93_94_1",18340,19440,3948.9902016063,4058.22806213519,"s2_s_2",136.759358854659,FALSE,1011.44442308619,"re_s_2"
"920","93_94_1",18340,19440,5069.67248522138,5187.62668144914,"re_s_2",136.759358854659,FALSE,207.902480185187,"s8_s_3"
"1501","93_94_1",18340,19440,5395.52916163433,5598.98100676583,"s8_s_3",136.759358854659,FALSE,150.009194840664,"s2_s_3"
"1321","93_94_1",18340,19440,5748.99020160649,5858.22806213646,"s2_s_3",136.759358854659,FALSE,601.455478768744,"ic3_s_2"
"444","93_94_1",18340,19440,6459.6835409052,6572.78578702705,"ic3_s_2",136.759358854659,FALSE,296.71009852684,"s25_s_2"
"1147","93_94_1",18340,19440,6869.49588555389,6991.80824963055,"s25_s_2",136.759358854659,FALSE,203.720912003781,"s8_s_4"
"1531","93_94_1",18340,19440,7195.52916163433,7398.98100676583,"s8_s_4",136.759358854659,FALSE,150.009194840664,"s2_s_4"
"1379","93_94_1",18340,19440,7548.99020160649,7658.22806213646,"s2_s_4",136.759358854659,FALSE,NA,NA
"157","94_95_1",19440,19820,1109.07939513672,1188.79138702872,"ice_s_1",70.6085858686791,FALSE,333.640371967963,"re_s_1"
"779","94_95_1",19440,19820,1522.43175899669,1604.72668144853,"re_s_1",70.6085858686791,FALSE,369.273318551467,"s8_s_1"
"1442","94_95_1",19440,19820,1974,2015.77473202729,"s8_s_1",70.6085858686791,FALSE,181.75400145223,"s2_s_1"
"1206","94_95_1",19440,19820,2197.52873347952,2273.96006213522,"s2_s_1",70.6085858686791,FALSE,635.11933299896,"ic3_s_1"
"301","94_95_1",19440,19820,2909.07939513418,2988.79138702618,"ic3_s_1",70.6085858686791,FALSE,129.24148653386,"rjx_s"
"33","94_95_1",19440,19820,3118.03287356004,3200.76674544743,"rjx_s",70.6085858686791,FALSE,123.5987848358,"s25_s_1"
"1077","94_95_1",19440,19820,3324.36553028323,3409.59224963315,"s25_s_1",70.6085858686791,FALSE,364.40775036685,"s8_s_2"
"1472","94_95_1",19440,19820,3774,3815.77473202728,"s8_s_2",70.6085858686791,FALSE,181.754001452233,"s2_s_2"
"1264","94_95_1",19440,19820,3997.52873347952,4073.96006213522,"s2_s_2",70.6085858686791,FALSE,1048.4716968621,"re_s_2"
"921","94_95_1",19440,19820,5122.43175899732,5204.72668144917,"re_s_2",70.6085858686791,FALSE,369.273318550828,"s8_s_3"
"1502","94_95_1",19440,19820,5574,5615.77473202728,"s8_s_3",70.6085858686791,FALSE,181.754001453513,"s2_s_3"
"1322","94_95_1",19440,19820,5797.52873348079,5873.96006213648,"s2_s_3",70.6085858686791,FALSE,635.119332998591,"ic3_s_2"
"445","94_95_1",19440,19820,6509.07939513508,6588.79138702708,"ic3_s_2",70.6085858686791,FALSE,335.574143253573,"s25_s_2"
"1148","94_95_1",19440,19820,6924.36553028065,7009.59224963058,"s25_s_2",70.6085858686791,FALSE,364.407750369421,"s8_s_4"
"1532","94_95_1",19440,19820,7374,7415.77473202728,"s8_s_4",70.6085858686791,FALSE,181.754001453513,"s2_s_4"
"1380","94_95_1",19440,19820,7597.52873348079,7673.96006213648,"s2_s_4",70.6085858686791,FALSE,NA,NA
"158","95_96_1",19820,20810,1155.40390702868,1230.49018702879,"ice_s_1",77.4686405069177,FALSE,341.431494419705,"re_s_1"
"780","95_96_1",19820,20810,1571.92168144849,1649.2766814486,"re_s_1",77.4686405069177,FALSE,324.723318551395,"s8_s_1"
"1443","95_96_1",19820,20810,1974,2057.47353202735,"s8_s_1",77.4686405069177,FALSE,185.585930107828,"s2_s_1"
"1207","95_96_1",19820,20810,2243.05946213518,2314.94606213528,"s2_s_1",77.4686405069177,FALSE,640.45784489086,"ic3_s_1"
"302","95_96_1",19820,20810,2955.40390702614,3030.49018702625,"ic3_s_1",77.4686405069177,FALSE,135.846878421139,"rjx_s"
"34","95_96_1",19820,20810,3166.33706544739,3244.2475454475,"rjx_s",77.4686405069177,FALSE,131.587504185611,"s25_s_1"
"1078","95_96_1",19820,20810,3375.83504963311,3455.92424963322,"s25_s_1",77.4686405069177,FALSE,318.075750366775,"s8_s_2"
"1473","95_96_1",19820,20810,3774,3857.47353202735,"s8_s_2",77.4686405069177,FALSE,185.58593010783,"s2_s_2"
"1265","95_96_1",19820,20810,4043.05946213518,4114.94606213528,"s2_s_2",77.4686405069177,FALSE,1056.97561931385,"re_s_2"
"922","95_96_1",19820,20810,5171.92168144913,5249.27668144924,"re_s_2",77.4686405069177,FALSE,324.723318550756,"s8_s_3"
"1503","95_96_1",19820,20810,5574,5657.47353202734,"s8_s_3",77.4686405069177,FALSE,185.585930109104,"s2_s_3"
"1323","95_96_1",19820,20810,5843.05946213645,5914.94606213655,"s2_s_3",77.4686405069177,FALSE,640.457844890488,"ic3_s_2"
"446","95_96_1",19820,20810,6555.40390702704,6630.49018702715,"ic3_s_2",77.4686405069177,FALSE,345.344862603394,"s25_s_2"
"1149","95_96_1",19820,20810,6975.83504963054,7055.92424963065,"s25_s_2",77.4686405069177,FALSE,318.075750369346,"s8_s_4"
"1533","95_96_1",19820,20810,7374,7457.47353202734,"s8_s_4",77.4686405069177,FALSE,185.585930109104,"s2_s_4"
"1381","95_96_1",19820,20810,7643.05946213645,7714.94606213655,"s2_s_4",77.4686405069177,FALSE,NA,NA
"159","96_97_1",20810,21720,1171.40950702871,1268.81938702885,"ice_s_1",98.1584076409292,FALSE,320.20229441967,"re_s_1"
"781","96_97_1",20810,21720,1589.02168144852,1690.9560349129,"re_s_1",98.1584076409292,FALSE,309.542817114371,"s8_s_1"
"1444","96_97_1",20810,21720,2000.49885202728,2096.48540686994,"s8_s_1",98.1584076409292,FALSE,162.306055265271,"s2_s_1"
"1208","96_97_1",20810,21720,2258.79146213521,2353.29106732244,"s2_s_1",98.1584076409292,FALSE,618.118439703729,"ic3_s_1"
"303","96_97_1",20810,21720,2971.40950702617,3068.81938702631,"ic3_s_1",98.1584076409292,FALSE,114.207278421104,"rjx_s"
"35","96_97_1",20810,21720,3183.02666544741,3284.21474544756,"rjx_s",98.1584076409292,FALSE,109.404304185575,"s25_s_1"
"1079","96_97_1",20810,21720,3393.61904963314,3499.2707772361,"s25_s_1",98.1584076409292,FALSE,301.228074791176,"s8_s_2"
"1474","96_97_1",20810,21720,3800.49885202727,3896.48540686993,"s8_s_2",98.1584076409292,FALSE,162.306055265274,"s2_s_2"
"1266","96_97_1",20810,21720,4058.79146213521,4153.29106732244,"s2_s_2",98.1584076409292,FALSE,1035.73061412672,"re_s_2"
"923","96_97_1",20810,21720,5189.02168144916,5290.95603491355,"re_s_2",98.1584076409292,FALSE,309.542817113716,"s8_s_3"
"1504","96_97_1",20810,21720,5600.49885202727,5696.48540686993,"s8_s_3",98.1584076409292,FALSE,162.30605526654,"s2_s_3"
"1324","96_97_1",20810,21720,5858.79146213647,5953.29106732371,"s2_s_3",98.1584076409292,FALSE,618.118439703354,"ic3_s_2"
"447","96_97_1",20810,21720,6571.40950702706,6668.81938702721,"ic3_s_2",98.1584076409292,FALSE,324.799662603361,"s25_s_2"
"1150","96_97_1",20810,21720,6993.61904963057,7099.27077723353,"s25_s_2",98.1584076409292,FALSE,301.228074793736,"s8_s_4"
"1534","96_97_1",20810,21720,7400.49885202727,7496.48540686993,"s8_s_4",98.1584076409292,FALSE,162.30605526654,"s2_s_4"
"1382","96_97_1",20810,21720,7658.79146213647,7753.29106732371,"s2_s_4",98.1584076409292,FALSE,NA,NA
"160","97_109_1",21720,22190,1213.10830702878,1289.76768331965,"ice_s_1",81.9958344745194,FALSE,343.803998128943,"re_s_1"
"782","97_109_1",21720,22190,1633.57168144859,1735.22892067932,"re_s_1",81.9958344745194,FALSE,306.968731348026,"s8_s_1"
"1445","97_109_1",21720,22190,2042.19765202734,2121.23036976375,"s8_s_1",81.9958344745194,FALSE,178.547092371527,"s2_s_1"
"1209","97_109_1",21720,22190,2299.77746213527,2377.61303939755,"s2_s_1",81.9958344745194,FALSE,635.495267628683,"ic3_s_1"
"304","97_109_1",21720,22190,3013.10830702624,3089.76768331711,"ic3_s_1",81.9958344745194,FALSE,136.739782130372,"rjx_s"
"36","97_109_1",21720,22190,3226.50746544749,3306.05826807558,"rjx_s",81.9958344745194,FALSE,133.892781557635,"s25_s_1"
"1080","97_109_1",21720,22190,3439.95104963321,3525.75943045144,"s25_s_1",81.9958344745194,FALSE,316.438221575899,"s8_s_2"
"1475","97_109_1",21720,22190,3842.19765202734,3921.23036976374,"s8_s_2",81.9958344745194,FALSE,178.547092371529,"s2_s_2"
"1267","97_109_1",21720,22190,4099.77746213527,4177.61303939734,"s2_s_2",81.9958344745194,FALSE,1055.95864205189,"re_s_2"
"924","97_109_1",21720,22190,5233.57168144923,5335.22892068002,"re_s_2",81.9958344745194,FALSE,306.968731347312,"s8_s_3"
"1505","97_109_1",21720,22190,5642.19765202733,5721.23036976353,"s8_s_3",81.9958344745194,FALSE,178.547092373008,"s2_s_3"
"1325","97_109_1",21720,22190,5899.77746213654,5977.61303939861,"s2_s_3",81.9958344745194,FALSE,635.495267628521,"ic3_s_2"
"448","97_109_1",21720,22190,6613.10830702713,6689.767683318,"ic3_s_2",81.9958344745194,FALSE,350.183366312644,"s25_s_2"
"1151","97_109_1",21720,22190,7039.95104963064,7125.75943044881,"s25_s_2",81.9958344745194,FALSE,316.438221578527,"s8_s_4"
"1535","97_109_1",21720,22190,7442.19765202733,7521.23036976353,"s8_s_4",81.9958344745194,FALSE,178.547092373008,"s2_s_4"
"1383","97_109_1",21720,22190,7699.77746213654,7777.61303939861,"s2_s_4",81.9958344745194,FALSE,NA,NA
"161","109_112_1",22190,22730,1251.43750702884,1315.03968331969,"ice_s_1",111.316433179833,FALSE,359.48205070898,"re_s_1"
"783","109_112_1",22190,22730,1674.52173402867,1880.09996781819,"re_s_1",111.316433179833,FALSE,1171.33753920811,"ic3_s_1"
"305","109_112_1",22190,22730,3051.4375070263,3115.03968331715,"ic3_s_1",111.316433179833,FALSE,151.434982130395,"rjx_s"
"37","109_112_1",22190,22730,3266.47466544755,3332.41026807559,"rjx_s",111.316433179833,FALSE,1942.11146595372,"re_s_2"
"925","109_112_1",22190,22730,5274.52173402931,5480.09996781819,"re_s_2",111.316433179833,FALSE,1171.337539209,"ic3_s_2"
"449","109_112_1",22190,22730,6651.43750702719,6715.03968331804,"ic3_s_2",111.316433179833,FALSE,NA,NA
"162","111_112_1",22730,22815,1251.43750702884,1319.0176833197,"ice_s_1",55.8898174405557,FALSE,534.982316680301,"re_s_1"
"784","111_112_1",22730,22815,1854,1885.25738657136,"re_s_1",55.8898174405557,FALSE,1166.18012045494,"ic3_s_1"
"306","111_112_1",22730,22815,3051.4375070263,3119.01768331716,"ic3_s_1",55.8898174405557,FALSE,147.456982130389,"rjx_s"
"38","111_112_1",22730,22815,3266.47466544755,3336.5582680756,"rjx_s",55.8898174405557,FALSE,2117.4417319244,"re_s_2"
"926","111_112_1",22730,22815,5454,5485.25738657135,"re_s_2",55.8898174405557,FALSE,1166.18012045584,"ic3_s_2"
"450","111_112_1",22730,22815,6651.43750702719,6719.01768331805,"ic3_s_2",55.8898174405557,FALSE,NA,NA
"163","111_117_1",22815,23450,1296.72648331968,1345.99709816771,"ice_s_1",54.5763866335993,FALSE,508.002901832286,"re_s_1"
"785","111_117_1",22815,23450,1854,1917.39799842407,"re_s_1",54.5763866335993,FALSE,260.602001575934,"s8_s_1"
"1446","111_117_1",22815,23450,2178,2234.15150377218,"s8_s_1",54.5763866335993,FALSE,231.848496227824,"s2_s_1"
"1210","111_117_1",22815,23450,2466,2521.34549516068,"s2_s_1",54.5763866335993,FALSE,575.380988156456,"ic3_s_1"
"307","111_117_1",22815,23450,3096.72648331714,3145.99709816518,"ic3_s_1",54.5763866335993,FALSE,167.701969910412,"rjx_s"
"39","111_117_1",22815,23450,3313.69906807559,3364.69064937011,"rjx_s",54.5763866335993,FALSE,229.309350629891,"s25_s_1"
"1081","111_117_1",22815,23450,3594,3644.81738385969,"s25_s_1",54.5763866335993,FALSE,333.182616140306,"s8_s_2"
"1476","111_117_1",22815,23450,3978,4034.15150377218,"s8_s_2",54.5763866335993,FALSE,231.848496227824,"s2_s_2"
"1268","111_117_1",22815,23450,4266,4321.34549516069,"s2_s_2",54.5763866335993,FALSE,1132.65450483931,"re_s_2"
"927","111_117_1",22815,23450,5454,5517.39799842406,"re_s_2",54.5763866335993,FALSE,260.602001575936,"s8_s_3"
"1506","111_117_1",22815,23450,5778,5834.15150377217,"s8_s_3",54.5763866335993,FALSE,231.848496227834,"s2_s_3"
"1326","111_117_1",22815,23450,6066,6121.34549516069,"s2_s_3",54.5763866335993,FALSE,575.380988157337,"ic3_s_2"
"451","111_117_1",22815,23450,6696.72648331803,6745.99709816607,"ic3_s_2",54.5763866335993,FALSE,448.002901833931,"s25_s_2"
"1152","111_117_1",22815,23450,7194,7244.81738385969,"s25_s_2",54.5763866335993,FALSE,333.182616140305,"s8_s_4"
"1536","111_117_1",22815,23450,7578,7634.15150377217,"s8_s_4",54.5763866335993,FALSE,231.848496227834,"s2_s_4"
"1384","111_117_1",22815,23450,7866,7921.34549516069,"s2_s_4",54.5763866335993,FALSE,NA,NA
"164","117_118_1",23450,24415,1296.72648331968,1386.64289816778,"ice_s_1",95.4175991336653,FALSE,467.35710183222,"re_s_1"
"786","117_118_1",23450,24415,1854,1966.03399842415,"re_s_1",95.4175991336653,FALSE,211.966001575855,"s8_s_1"
"1447","117_118_1",23450,24415,2178,2274.79730377224,"s8_s_1",95.4175991336653,FALSE,191.202696227759,"s2_s_1"
"1211","117_118_1",23450,24415,2466,2561.29649516075,"s2_s_1",95.4175991336653,FALSE,535.429988156392,"ic3_s_1"
"308","117_118_1",23450,24415,3096.72648331714,3186.64289816524,"ic3_s_1",95.4175991336653,FALSE,127.056169910346,"rjx_s"
"40","117_118_1",23450,24415,3313.69906807559,3407.07344937018,"rjx_s",95.4175991336653,FALSE,186.926550629822,"s25_s_1"
"1082","117_118_1",23450,24415,3594,3679.55738385975,"s25_s_1",95.4175991336653,FALSE,298.442616140249,"s8_s_2"
"1477","117_118_1",23450,24415,3978,4074.79730377224,"s8_s_2",95.4175991336653,FALSE,191.202696227759,"s2_s_2"
"1269","117_118_1",23450,24415,4266,4361.29649516075,"s2_s_2",95.4175991336653,FALSE,1092.70350483925,"re_s_2"
"928","117_118_1",23450,24415,5454,5566.03399842414,"re_s_2",95.4175991336653,FALSE,211.966001575857,"s8_s_3"
"1507","117_118_1",23450,24415,5778,5874.79730377223,"s8_s_3",95.4175991336653,FALSE,191.202696227769,"s2_s_3"
"1327","117_118_1",23450,24415,6066,6161.29649516075,"s2_s_3",95.4175991336653,FALSE,535.429988157272,"ic3_s_2"
"452","117_118_1",23450,24415,6696.72648331803,6786.64289816613,"ic3_s_2",95.4175991336653,FALSE,407.357101833865,"s25_s_2"
"1153","117_118_1",23450,24415,7194,7279.55738385975,"s25_s_2",95.4175991336653,FALSE,298.442616140249,"s8_s_4"
"1537","117_118_1",23450,24415,7578,7674.79730377223,"s8_s_4",95.4175991336653,FALSE,191.202696227769,"s2_s_4"
"1385","117_118_1",23450,24415,7866,7961.29649516075,"s2_s_4",95.4175991336653,FALSE,NA,NA
"165","118_119_1",24415,25345,1328.6152181677,1425.81449816784,"ice_s_1",96.3777350075466,FALSE,475.073900256211,"re_s_1"
